55823 8
85853 4
50600 28
28943 2
72095 1
21842 1
56367 1
13548 1
62373 3
851 500
35002 5
67520 4
60259 1
49624 2
6000 22
76745 3
56300 1
76050 1
82813 1
61235 1
61417 1
29559 1
32897 13
79393 4
56985 2
36661 2
61840 5
69443 1
47562 7
42473 1
74814 1
5528 26
66302 7
24730 2
23546 2
8243 1
41888 2
42827 1
2406 21
25205 1
46571 8
34775 1
66584 1
10795 1
43219 2
78318 7
85896 1
66422 1
18166 6
67701 1
49703 2
30645 1
46148 5
17729 22
71857 1
13164 1
42096 1
76893 5
6418 9
33897 8
10290 13
55221 1
26990 1
15278 3
70780 2
35892 1
59953 4
26478 1
5084 2
31581 1
39859 4
41998 1
49899 1
17406 1
26108 1
38062 9
75830 16
59087 1
39771 1
13796 1
82524 1
27215 1
27629 1
68657 2
38047 12
48424 3
3585 568
55570 1
42434 1
45633 1
39298 1
1975 1
56212 1
56048 2
46691 1
14229 1
77691 3
32695 3
34605 1
67834 1
10015 1
82666 1
31019 1
69182 1
76966 2
4174 60
20578 4
1726 1
19430 1
76924 3
64849 1
31083 5
36174 1
28032 2
79044 5
67718 1
11454 1
59162 2
7428 6
14251 1
51288 2
18479 1
17273 33
111 213
35919 1
477 24
79098 5
601 1
8873 9
4739 11
86672 2
33859 5
9647 2
71922 1
69281 5
55249 1
72942 3
72257 1
21658 36
33205 2
72418 1
42614 1
59877 2
52486 1
55174 1
37002 2
13054 1
24560 2
1493 995
69451 1
52198 2
66649 4
45287 1
9477 1
2811 1
3322 161
43821 3
51798 3
60193 3
21139 18
31359 162
70119 1
63900 1
23788 4
42818 3
19874 10
68808 1
56840 1
83718 2
40844 1
6182 1
73011 6
48437 5
81813 1
31202 1
46878 1
1579 2
83340 1
8359 2
26889 12
79251 1
77658 5
63590 1
75155 3
74120 1
62079 2
47880 1
41951 3
11337 1
86642 2
83807 1
83968 1
78105 1
1223 463
43531 9
23099 1
65343 2
37875 2
34837 1
17737 8
32056 2
40756 2
3343 5
68536 2
41901 1
26276 1
43024 1
34869 1
50838 38
13603 1
62475 2
2896 44
65579 7
78181 2
79040 5
77874 2
71417 2
64636 4
34360 1
45068 1
26987 1
34771 12
73799 11
61968 2
75498 3
22311 1
28523 6
58143 1
50948 1
80074 1
78836 2
14545 4
65460 1
7684 1
67481 4
71736 2
32785 2
58514 1
12550 3
1849 172
75818 1
25673 3
84084 1
40875 1
65584 7
34563 2
38922 1
67064 1
9188 1
61729 1
29046 1
22990 90
79895 1
1947 1
72606 1
50217 1
74908 4
47824 1
56593 8
83011 1
7801 2
24531 1
63934 1
44712 1
359 24
57728 3
72106 1
58962 3
27360 7
23474 21
27823 1
54637 2
69034 2
43931 1
14835 1
4813 9
24733 3
14961 1
48245 1
1967 1
63378 11
41524 1
66779 1
13772 5
13424 6
81298 1
85678 2
34716 2
64121 4
79262 1
72977 1
65478 3
5461 66
64996 1
19452 27
82385 2
84253 1
46363 1
83256 1
74962 4
75578 2
70966 2
26827 1
68679 9
73054 1
1813 712
39019 2
26684 3
752 3
62722 2
61094 2
30734 1
11286 1
27348 16
4620 12
74314 2
86713 2
26195 1
6970 1
56193 4
18082 1
62934 1
8056 213
77150 1
55944 8
17130 1
82996 1
21552 11
77895 1
41957 2
40113 15
56920 1
60860 1
85360 1
60508 2
10177 32
1571 31
54369 1
85662 2
55599 1
52161 1
65785 5
15880 16
23545 2
534 1
24464 2
44439 1
72212 1
14423 1
42039 1
27946 2
47586 14
53161 3
58565 1
51728 2
28012 2
38768 1
53598 2
63522 1
13153 1
8401 8
62097 3
72993 5
37527 1
54280 2
62060 3
22881 7
49461 3
57035 5
9240 2
26879 13
48407 5
34169 21
9336 1
43860 2
19713 1
76361 2
9030 1
76756 3
24435 2
71147 1
14838 1
8219 17
60243 1
32789 1
40135 2
59423 3
21650 23
43563 3
136 159
23388 1
39673 5
77682 2
63794 1
87206 2
13898 1
60455 4
54236 1
38058 6
14060 1
76561 1
74198 2
32067 4
31671 12
24336 2
41828 9
25415 1
55623 4
3061 443
11419 1
86506 2
82741 1
81308 1
73248 4
10748 1
3247 2
74261 20
15297 1
11053 1
3501 1
3741 36
46567 2
9654 2
78853 1
76658 35
65921 1
60280 1
19222 1
33841 4
3888 221
29535 1
3162 36
64477 1
1423 1
27579 7
35930 1
25257 1
29339 5
86142 1
9498 18
19513 1
45061 3
35532 3
39561 1
23220 1
46729 2
68020 1
59333 7
30311 3
12189 10
54677 2
9532 12
11828 2
60879 1
23110 1
20525 20
56180 2
12825 1
72658 1
48027 2
36250 1
74700 1
5790 7
21973 1
6167 6
18635 1
86814 2
46401 1
37807 3
85772 2
40742 2
51963 3
14495 5
84631 1
15587 3
5038 5
64062 7
64829 2
71576 2
15957 17
61736 1
25487 1
57509 4
26646 1
68014 1
4163 642
69089 1
4242 7
41710 3
15114 1
22048 1
73976 1
83774 1
44372 4
7053 2
36814 2
32078 2
23660 6
4471 1
35135 13
38426 1
84995 1
78705 1
32532 12
50154 1
23605 61
56750 1
87117 2
37467 1
4871 262
58147 1
12244 10
51725 2
54995 1
85542 1
772 80
27811 1
29622 1
52308 4
27753 1
37060 5
71681 2
10143 1
69651 1
38513 11
70483 1
85687 1
37412 6
11989 4
74899 4
59705 6
39004 2
9936 1
31000 1
50068 1
40506 7
83475 1
87224 1
53647 1
15145 1
41790 20
37301 3
75903 3
73651 2
1638 34
25473 1
54160 6
49498 1
81539 6
43292 1
56301 1
61007 1
14458 5
71968 1
25546 1
31089 5
3561 310
14152 1
21954 4
46006 1
34439 6
10687 2
20663 5
19379 2
26989 11
47905 2
41247 1
32528 21
5464 32
29917 20
34303 3
45556 7
29445 3
62610 2
36025 22
47448 2
3691 174
66961 2
26590 1
81270 1
41252 1
74713 1
68349 1
66189 2
4445 2
30138 13
65497 1
77039 2
66800 1
28456 1
82720 1
75597 1
47304 2
33872 9
45894 1
63135 15
34504 8
10109 3
44441 1
17105 1
42125 1
55148 1
13205 12
20341 1
37816 1
54259 4
40125 1
31098 4
57133 2
50012 1
53086 1
85434 1
24462 3
87040 1
18906 1
17560 1
77124 2
3198 434
20880 3
25568 2
25025 2
86448 1
698 3
36498 1
32091 25
46140 5
50921 1
6583 1
45557 5
6436 9
71610 2
39984 1
84933 1
1767 1
63190 18
29942 1
37465 5
48371 6
41629 16
26783 1
39045 4
49293 1
21800 2
7196 1
65551 11
20572 1
71097 1
47477 1
14180 1
6360 9
5836 2
19538 2
12595 18
17340 1
74222 1
79177 1
11191 1
2588 7
55519 31
47752 1
10428 1
4746 21
24359 2
34040 11
79235 1
17642 9
18908 1
77792 1
27328 21
7064 2
25766 1
42072 1
78344 1
73339 1
71060 1
7388 11
8758 28
47727 1
38683 3
27915 9
44837 2
55357 2
10703 17
31829 2
66166 1
74524 1
12400 14
76498 3
23403 1
54855 3
42328 2
26440 1
50323 1
85841 2
44983 1
77875 1
9260 2
33374 1
3702 189
60279 1
21514 122
29018 40
24509 1
14779 1
35954 3
23180 40
65336 5
70516 1
24448 2
71116 1
8888 30
7529 4
26184 1
85644 1
77172 2
39774 1
2428 1
85998 1
35295 3
51512 1
6557 9
29861 3
11839 5
75273 1
60713 1
59383 2
40483 1
75353 6
65464 4
58967 1
23290 17
50474 1
62570 2
74209 1
53395 9
82767 1
44917 1
1704 1
54782 1
76092 2
31665 4
44685 1
79604 6
6469 9
72893 1
50815 1
5477 165
78935 3
47412 1
15521 1
34195 17
73513 3
70863 1
44660 2
46514 1
11453 4
11531 83
29938 1
15270 76
5286 265
19142 5
25846 1
49935 1
13752 5
9446 2
57120 3
7418 8
58784 2
73809 9
4262 2
67106 1
76733 1
12004 15
66126 2
67853 1
55548 1
73344 1
43025 16
12628 1
58293 3
33052 1
86116 1
12977 1
6523 9
78241 7
50299 1
50263 1
13440 6
11117 1
71796 2
76601 1
61718 1
43932 1
30001 1
59867 2
39195 3
60421 4
77372 1
81175 3
14533 3
41344 2
2709 1
60784 1
30179 6
62941 1
31132 4
68176 1
81830 1
4490 1
60732 1
47310 1
11300 2
80790 1
79507 2
66021 2
41900 1
6842 19
82441 1
36275 7
2652 2
40778 2
48062 1
40165 4
60125 1
48899 1
50677 1
77641 3
72995 6
27 1
81388 1
75142 2
33277 2
62559 2
23244 2
32423 1
82240 1
21984 2
20072 4
34539 2
4673 78
6656 111
29731 15
45814 2
54678 2
50459 1
44118 2
26676 2
64565 4
47113 4
56292 1
65406 1
81464 1
52248 2
72894 1
62444 2
70289 55
78270 11
6840 39
10756 117
38457 10
50155 1
81106 2
48775 24
14521 2
81807 1
73430 1
34908 15
51056 1
72118 1
10544 2
45722 2
83891 1
64456 1
44962 1
37380 2
6636 52
62917 1
36754 4
12162 10
40401 3
61474 1
1131 27
4771 47
81107 6
39610 1
26003 1
25090 2
48771 3
85493 1
82589 3
77102 1
76103 1
22068 1
38816 12
32520 1
9723 2
21276 1
44218 1
8408 58
36514 1
36418 9
85273 7
18367 5
24864 1
10758 92
54732 2
67205 1
59119 1
42566 1
13161 1
60736 1
64127 4
46376 1
68625 2
44282 2
74187 8
10256 151
84135 1
49152 1
70168 1
56803 32
21078 17
71415 2
32395 2
27042 1
59614 1
7981 1
84156 2
59380 7
36776 1
74928 4
34545 1
2548 323
37275 4
11391 1
39076 1
48166 1
47528 1
35166 17
2842 1230
56091 1
85049 2
47941 56
28764 5
33140 2
8820 9
77643 89
2488 3
83473 1
49092 1
75039 1
78982 1
64662 3
46524 1
21673 22
40039 1
83537 1
52369 1
15376 1
82028 2
18062 1
43817 3
25023 2
14852 2
54837 3
45677 2
1605 2
34679 4
3312 143
41705 1
73900 6
82283 1
83933 1
36009 3
82287 1
52350 2
23454 17
26717 5
48032 15
46862 8
83720 2
85294 1
13525 1
4024 103
30296 1
82137 1
7056 13
1654 1
81804 1
65662 4
42269 7
86199 2
66276 3
86573 2
85733 1
9765 1
35842 1
31808 3
52225 24
51502 1
63719 1
33748 51
51575 2
4719 3
47092 1
10093 2
34875 1
31258 1
11254 1
3276 168
30129 8
53875 1
6014 3
36225 1
28733 10
11863 36
71939 1
58404 2
25225 3
36748 1
11280 1
52343 2
15591 51
47150 3
58958 3
19957 2
33960 14
10752 36
53423 3
12465 2
24818 1
20037 1
38765 1
27072 1
26923 3
74736 6
84648 1
14509 6
52063 24
31160 1
34430 4
21986 1
41810 1
42205 31
32872 1
58534 4
85789 10
1082 96
37974 1
72286 1
77108 2
70707 1
67198 1
67615 1
81369 2
12624 1
85057 2
10618 2
62281 3
49827 1
23137 5
9251 2
39654 2
17189 36
64633 4
15553 1
58257 1
66463 1
2586 14
6635 42
66689 5
50290 1
87246 3
82045 2
67574 2
55678 1
23019 50
5444 14
32463 1
39075 1
37344 1
83834 1
15682 1
67384 1
42383 4
13229 4
1436 1
54648 2
21544 3
42928 2
19495 353
58743 3
44930 1
58300 3
10901 1
14709 1
51280 1
2769 1
17476 1
78946 4
56207 2
54710 1
49439 3
41316 1
8623 8
81540 4
76731 3
38527 9
42779 1
44003 2
18530 1
35844 1
77584 1
17961 12
42154 1
61835 4
72667 4
5909 1
67932 1
37508 2
431 51
65549 11
42858 1
24033 2
64359 1
14169 1
35342 6
59098 1
30928 1
86624 2
827 2
74175 8
47169 1
52835 4
61560 5
21344 1
5090 1
85007 2
17302 2
41613 2
28850 2
35424 2
4851 156
62623 2
34406 7
32251 6
40809 14
62733 2
78520 1
5075 1
34490 4
25972 1
23862 5
38324 2
22317 1
59554 4
60761 1
21213 1
70972 1
28582 2
25042 2
62977 1
42497 21
34151 9
8403 126
84335 1
84081 1
3030 80
29098 3
6637 139
26906 13
17738 6
63274 1
17884 18
19660 3
47646 1
72614 1
46425 1
76647 34
44826 6
3297 50
4110 63
3553 57
33792 1
49791 2
67703 1
87177 1
17474 1
12077 10
4090 4
56934 1
26767 1
4342 2
10461 17
50577 19
38456 3
42094 3
14592 4
48482 3
49275 2
57473 2
35309 1
86966 1
54082 1
79258 1
23683 2
60902 1
62318 3
34144 4
7905 2
4470 65
74452 1
14742 1
9564 2
76290 1
18920 1
85081 2
40780 2
25377 1
42085 1
34862 1
84089 2
30126 1
80720 5
1714 1
84045 1
36685 1
5250 4
84257 1
10704 26
62320 2
58350 3
24268 2
75250 1
52703 1
69748 1
41435 1
73229 3
18198 408
85439 1
3603 34
1507 13
81648 2
30581 5
8596 127
14264 1
23598 2
71639 2
49425 1
57662 1
25197 1
83791 1
41556 2
55702 1
76265 1
50717 3
46197 2
59782 2
59113 1
21025 6
86152 3
19791 19
11122 1
43189 4
43261 2
81859 1
10170 18
49101 1
32480 1
26853 1
52278 2
78796 1
22694 1
51849 1
35152 1
39772 1
10739 1
57228 1
14707 1
44595 7
57733 1
72872 1
50552 21
39621 6
82238 1
13773 5
85850 4
64255 4
36451 1
74825 1
38988 2
17632 2
9326 27
31498 7
56925 1
11131 1
59955 2
44080 2
5172 156
59275 1
43070 1
61168 1
25498 1
9559 2
29219 1
59556 1
50316 1
44044 2
53275 1
80527 1
71400 1
43882 1
55285 8
54565 2
78265 9
41517 1
11044 2
28286 1
37626 1
73644 1
20778 70
73847 1
82277 1
78723 1
40610 51
45689 5
18054 2
43812 2
68402 21
64217 1
53427 5
81424 16
10723 1
38888 1
18445 1
64348 2
19007 1
74061 2
26386 1
9516 3
50660 1
26794 2
25306 1
48035 4
67068 1
13020 1
41912 1
82123 1
48995 1
28762 6
28440 5
45836 5
13096 1
61896 2
81585 1
68332 5
34348 3
60919 1
73143 1
78071 1
1270 58
57400 2
30507 4
86066 1
17743 1
6371 9
61774 1
82152 1
13893 1
78271 11
73232 3
12542 6
20261 1
23915 3
66271 2
23408 1
52501 1
36160 3
23413 16
70685 1
25351 1
50112 1
83745 2
12762 1
70980 2
47812 1
6526 9
48373 6
19723 1
80561 1
80922 2
78534 1
44152 1
64069 13
71640 2
55168 1
30421 1
73039 2
66857 1
3480 170
81381 2
47909 1
74817 2
57078 1
77299 1
59790 4
42149 1
24066 3
54125 6
22922 27
26886 13
25582 4
72323 1
37212 1
19385 1
55203 1
51106 1
22031 5
77420 1
77894 1
69869 1
1230 843
71082 1
19779 20
80399 5
25788 1
23600 4
15954 29
22995 37
82873 11
7581 1
74650 1
57052 1
34937 14
23702 2
17543 1
13940 1
54182 2
5508 4
80656 6
83463 1
71903 1
85059 2
48940 2
8540 150
84438 1
2073 157
15937 5
7155 3
62042 3
33200 2
21711 1
32510 1
24636 1
34388 3
43028 1
76534 5
82707 2
45708 3
81037 2
50086 1
51726 2
51211 1
13191 1
40141 4
54428 2
87203 1
72454 1
79162 1
63709 1
62410 2
29548 1
75756 1
62750 2
51955 2
61524 1
1861 7
76504 5
54416 2
36413 1
24158 1
31350 1
4906 1
47062 2
83169 1
8898 21
42355 1
11374 2
19330 2
45327 1
64078 14
86846 2
69665 1
27431 8
34880 1
62626 2
62554 2
77410 1
75320 7
43161 2
10460 20
58230 1
9545 2
55466 14
18151 32
66341 5
22427 1
46896 2
25407 1
61783 2
21170 91
42034 1
63813 1
21396 1
77352 1
28726 12
82291 1
77540 2
18801 2
15421 1
941 3
80601 4
19622 5
75721 12
10281 13
46702 163
70690 1
63234 6
58329 2
54407 2
21521 228
3639 23
86914 1
34802 2
20570 2
57029 1
25517 1
64358 1
23608 2
58875 1
59733 1
9053 9
36970 2
39661 7
52453 1
9691 7
9563 2
70732 1
47555 1
19280 1
3745 485
52232 5
58429 1
28545 1
56791 31
4564 266
54935 2
58355 2
55344 2
34145 8
76894 3
52305 4
36202 3
60891 1
38691 3
23578 2
59792 1
26507 1
38257 5
28941 25
75241 1
48147 1
9206 1
80712 5
79500 2
72860 10
41194 2
43176 2
41952 2
49037 6
60917 1
66695 5
47065 7
5328 264
38944 3
11540 278
4840 223
51844 2
24322 3
81041 2
80128 1
4159 16
59518 4
7563 1
1915 25
65626 1
78463 1
69676 1
55369 2
2358 2
35088 1
85839 1
59986 7
76742 3
32307 2
50612 14
12644 6
5849 3
2125 6
66712 1
33548 1
23400 1
50226 1
62438 2
29012 10
945 7
31344 1
56262 1
61344 1
62986 1
41679 1
69272 5
12832 2
14985 1
45361 1
11327 1
32715 12
62127 3
76120 1
82294 1
45158 2
43711 1
47393 2
11297 62
37563 1
909 36
19376 2
5719 2
21424 24
30070 1
2530 43
84436 1
39630 9
50541 1
72959 2
47360 1
64538 1
5630 102
59469 1
71064 1
73316 2
28319 5
73126 1
58853 11
9835 1
59362 4
50758 7
1885 206
47196 1
72921 5
63393 10
56816 16
63414 10
84124 2
59616 3
58903 1
40088 6
1973 1
45869 8
51190 2
3345 3
6066 10
17876 1
64878 1
79978 1
7526 5
50354 14
80541 7
72294 1
39049 1
54515 2
24994 2
41057 1
84928 1
27803 1
31538 1
32683 3
83627 1
3938 198
1559 2
12231 10
77668 4
72594 1
57240 3
21140 16
1478 1
8662 117
74327 3
26685 3
33874 1
36608 3
80111 2
23202 4
12897 3
72279 1
34889 2
33078 1
48735 3
78595 1
77227 1
82700 1
74439 1
62085 8
10403 29
898 1
34298 2
19328 4
12999 1
82987 1
5936 1
27169 3
2412 24
17188 16
44911 1
66068 1
30533 5
70834 1
18725 1
81102 2
7950 3
69787 1
6548 9
35106 2
84521 4
41928 8
79346 1
34914 1
25056 2
52242 3
40330 3
17877 1
21907 15
37702 1
58405 3
67628 1
86167 3
35141 14
15789 2
9991 1
40813 1
73936 1
48276 1
9996 1
5918 1
25913 1
40644 1
39152 2
8583 1
13902 1
24795 1
65039 3
55953 8
2691 122
9550 2
687 3
24056 7
17155 112
1558 2
38133 2
77834 1
63094 1
60207 7
67435 4
4087 3
64108 4
65612 5
27260 3
79693 5
34620 5
84738 1
12385 22
79888 1
39726 2
40982 9
50618 3
42954 2
25387 2
2218 1
3324 102
7696 90
24997 2
63555 1
81655 10
70132 1
33852 6
10900 1
38035 5
77103 2
60951 1
44777 13
8487 13
21721 5
35943 30
42579 1
83044 1
13318 12
58168 1
4539 53
64737 1
23748 39
63584 1
26074 1
82793 6
24073 3
27349 128
17424 1
84399 1
49886 1
61140 1
17655 61
65393 1
40672 1
86815 2
54433 2
69700 1
23146 1
82476 2
38165 5
76710 3
54835 1
58307 5
1330 350
54006 1
62910 1
30574 4
77328 1
7289 2
18736 1
72223 1
60086 1
45470 3
78324 4
65009 1
11206 1
46574 24
52730 4
66922 1
39906 1
35756 74
75516 3
42475 1
14943 1
1240 254
36882 3
76112 2
26266 1
58524 1
18901 1
48086 3
73639 3
80919 2
53868 1
22200 1
57190 1
37878 2
34230 21
66966 2
42841 1
49543 1
37968 20
1615 1
55069 1
39083 1
26059 1
2060 83
26875 1
63723 6
47125 4
26770 1
5048 1
67577 2
86227 1
23863 4
22290 1
66737 1
32021 15
24659 2
4386 5
12732 1
26775 2
3976 24
21011 1
43190 2
35412 3
34760 1
54206 1
2155 1
72899 4
17662 3
42832 1
5266 4
45856 20
57494 9
76735 3
3755 47
1402 28
44606 1
26659 1
12649 6
46675 1
79013 5
38467 7
12557 4
85882 1
81842 1
50537 3
48409 5
31708 6
6549 9
44900 1
36851 2
55293 1
19312 1
86663 2
41113 1
43522 1
43905 1
20536 1
76982 14
58982 1
6912 4
52508 1
41444 1
82402 2
3127 272
23203 5
9713 1
40384 18
68404 1
69989 1
7493 2
43943 2
40826 14
14522 2
77095 1
28594 12
9694 1
48852 1
12812 1
5222 170
61808 1
51037 2
36440 2
36662 2
1990 1
13275 3
74123 6
71931 1
1809 2
15754 26
3588 46
28468 1
41864 2
1121 27
32805 1
2711 1
51744 1
15452 40
23186 2
12719 1
70294 12
49615 2
32386 1
39759 1
33721 2
1971 1
83569 1
5522 6
70599 1
53640 1
87208 1
50270 1
49678 1
15202 1
34084 1
8005 9
6994 5
52127 2
2390 28
76479 3
28988 2
42520 1
83060 1
39637 10
74902 4
42519 1
62044 2
81230 3
71943 1
69948 2
86168 3
23422 17
64779 1
3263 11
31366 2
17228 125
53214 1
5821 2
69995 1
69426 2
11006 1
68596 2
55418 3
51693 1
82808 1
59387 5
24427 3
40668 1
59103 1
75601 1
53107 1
31395 1
10987 1
11795 7
44915 1
69631 1
46067 1
23689 2
26047 1
45560 2
44528 1
45148 1
4646 36
38153 2
34263 21
24018 10
67288 7
32713 3
37079 1
83815 1
13076 6
34380 2
67921 1
10434 74
43858 2
20013 2
19024 3
40558 4
23567 54
31577 1
68248 2
17654 27
60542 1
35933 1
4702 3
10127 1
9807 1
15085 1
34629 16
49370 1
12905 14
3225 26
54402 1
36742 2
66467 1
78909 745
31827 1
5955 8
5920 1
60954 1
10210 13
29665 13
29451 33
1379 3
68029 1
62622 2
46408 1
65310 33
53167 3
45038 1
50830 4
33043 1
32429 1
80068 1
18130 1
57463 2
37549 2
29892 7
43788 10
33282 1
43792 6
59603 8
38858 1
4018 41
25794 3
6552 9
58219 1
29066 4
32512 11
42513 1
25654 1
52889 1
34843 1
71669 2
30582 7
22555 1
47795 1
78074 1
77002 1
79506 2
1679 1
41178 5
5628 20
34662 2
24598 2
26185 1
54338 1
80875 2
37394 1
33076 2
38655 1
78170 1
58731 1
27760 1
26402 3
36862 2
72757 1
28389 1
52445 1
40021 35
32782 2
79660 1
9339 1
86161 3
45463 1
33154 14
30183 39
65908 1
73195 3
52747 5
48350 6
18076 2
25030 2
40291 3
17727 16
55475 31
8245 17
42544 1
71037 2
6908 7
28039 2
56891 1
61246 1
55129 1
67785 1
49319 4
30721 1
72422 1
43900 1
84019 1
39693 17
71089 2
66889 1
66623 1
36558 17
43333 4
39755 1
22086 1
74365 1
64740 1
51251 2
77723 12
34105 21
15257 1
713 572
58585 16
8761 89
35370 4
30198 5
33602 1
30286 1
67583 3
46610 2
8288 55
19479 16
47781 3
47992 1
18609 1
32328 1
84725 6
30157 11
38798 1
17952 3
10740 1
5407 5
39388 1
11423 1
47865 1
20876 2
23281 52
3204 448
82321 1
60130 3
81104 1
28824 2
61255 1
87233 4
